SID,NAME,fecha_prediccion,umbral_distancia_enlace_km,umbral_min_trayectorias_por_cluster,n_trayectorias_best_cluster,dispersión_km_best_cluster,fecha_estimada_de_inicio,inicio_oficial,USA_SSHS,zona,label,horas_diff_reales,horas_diff_estimadas
2022167N11269,CELIA,2022-06-08 00:00:00,400.0,5.0,8.0,187.64,2022-06-16 00:00:00,2022-06-17 00:00:00,,pacifico,0,-216.0,-192.0
2022167N11269,CELIA,2022-06-08 12:00:00,400.0,5.0,6.0,210.35,2022-06-16 00:00:00,2022-06-17 00:00:00,,pacifico,0,-204.0,-180.0
2022167N11269,CELIA,2022-06-08 18:00:00,500.0,10.0,13.0,158.55,2022-06-16 18:00:00,2022-06-17 00:00:00,,pacifico,0,-198.0,-192.0
2022167N11269,CELIA,2022-06-09 06:00:00,400.0,5.0,7.0,180.88,2022-06-16 18:00:00,2022-06-17 00:00:00,,pacifico,0,-186.0,-180.0
2022167N11269,CELIA,2022-06-09 12:00:00,400.0,5.0,5.0,177.82,2022-06-16 00:00:00,2022-06-17 00:00:00,,pacifico,0,-180.0,-156.0
2022167N11269,CELIA,2022-06-09 18:00:00,400.0,5.0,5.0,198.52,2022-06-16 06:00:00,2022-06-17 00:00:00,,pacifico,0,-174.0,-156.0
2022167N11269,CELIA,2022-06-10 12:00:00,600.0,5.0,5.0,291.41,2022-06-23 00:00:00,2022-06-17 00:00:00,,pacifico,0,-156.0,-300.0
2022167N11269,CELIA,2022-06-10 18:00:00,600.0,5.0,5.0,220.03,2022-06-16 06:00:00,2022-06-17 00:00:00,,pacifico,0,-150.0,-132.0
2022167N11269,CELIA,2022-06-11 00:00:00,600.0,5.0,5.0,298.94,2022-06-24 00:00:00,2022-06-17 00:00:00,,pacifico,0,-144.0,-312.0
2022167N11269,CELIA,2022-06-11 06:00:00,600.0,5.0,6.0,247.6,2022-06-24 18:00:00,2022-06-17 00:00:00,,pacifico,0,-138.0,-324.0
2022167N11269,CELIA,2022-06-11 12:00:00,600.0,5.0,8.0,284.13,2022-06-24 00:00:00,2022-06-17 00:00:00,,pacifico,0,-132.0,-300.0
2022167N11269,CELIA,2022-06-11 18:00:00,500.0,5.0,5.0,223.53,2022-06-16 06:00:00,2022-06-17 00:00:00,,pacifico,0,-126.0,-108.0
2022167N11269,CELIA,2022-06-12 12:00:00,500.0,5.0,6.0,260.51,2022-06-25 00:00:00,2022-06-17 00:00:00,,pacifico,0,-108.0,-300.0
2022167N11269,CELIA,2022-06-12 18:00:00,400.0,5.0,5.0,174.24,2022-06-23 18:00:00,2022-06-17 00:00:00,,pacifico,0,-102.0,-264.0
2022167N11269,CELIA,2022-06-13 00:00:00,600.0,5.0,5.0,269.62,2022-06-24 12:00:00,2022-06-17 00:00:00,,pacifico,0,-96.0,-276.0
2022167N11269,CELIA,2022-06-13 12:00:00,400.0,5.0,5.0,163.83,2022-06-23 00:00:00,2022-06-17 00:00:00,,pacifico,0,-84.0,-228.0
2022167N11269,CELIA,2022-06-13 18:00:00,400.0,5.0,5.0,154.17,2022-06-22 18:00:00,2022-06-17 00:00:00,,pacifico,0,-78.0,-216.0
2022167N11269,CELIA,2022-06-14 00:00:00,500.0,5.0,6.0,255.75,2022-06-23 12:00:00,2022-06-17 00:00:00,,pacifico,0,-72.0,-228.0
2022167N11269,CELIA,2022-06-14 06:00:00,500.0,5.0,5.0,206.82,2022-06-23 06:00:00,2022-06-17 00:00:00,,pacifico,0,-66.0,-216.0
2022167N11269,CELIA,2022-06-14 12:00:00,300.0,5.0,5.0,131.93,2022-06-24 00:00:00,2022-06-17 00:00:00,,pacifico,0,-60.0,-228.0
2022167N11269,CELIA,2022-06-14 18:00:00,500.0,5.0,5.0,151.63,2022-06-24 18:00:00,2022-06-17 00:00:00,,pacifico,0,-54.0,-240.0
2022167N11269,CELIA,2022-06-15 00:00:00,200.0,5.0,6.0,76.16,2022-06-24 00:00:00,2022-06-17 00:00:00,,pacifico,0,-48.0,-216.0
2022167N11269,CELIA,2022-06-15 06:00:00,500.0,5.0,5.0,181.95,2022-06-22 18:00:00,2022-06-17 00:00:00,,pacifico,0,-42.0,-180.0
2022167N11269,CELIA,2022-06-15 12:00:00,500.0,5.0,8.0,188.11,2022-06-23 12:00:00,2022-06-17 00:00:00,,pacifico,0,-36.0,-192.0
2022167N11269,CELIA,2022-06-15 18:00:00,200.0,5.0,5.0,65.53,2022-06-23 18:00:00,2022-06-17 00:00:00,,pacifico,0,-30.0,-192.0
2022167N11269,CELIA,2022-06-16 00:00:00,500.0,5.0,7.0,230.64,2022-06-23 00:00:00,2022-06-17 00:00:00,-3.0,pacifico,0,-24.0,-168.0
2022167N11269,CELIA,2022-06-16 06:00:00,300.0,5.0,6.0,135.15,2022-06-22 18:00:00,2022-06-17 00:00:00,-3.0,pacifico,0,-18.0,-156.0
2022167N11269,CELIA,2022-06-16 12:00:00,300.0,5.0,7.0,125.66,2022-06-23 00:00:00,2022-06-17 00:00:00,-3.0,pacifico,0,-12.0,-156.0
2022167N11269,CELIA,2022-06-16 18:00:00,300.0,5.0,5.0,100.2,2022-06-22 18:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,-6.0,-144.0
2022167N11269,CELIA,2022-06-17 00:00:00,300.0,5.0,7.0,111.79,2022-06-21 12:00:00,2022-06-17 00:00:00,0.0,pacifico,1,0.0,-108.0
2022167N11269,CELIA,2022-06-17 06:00:00,200.0,5.0,5.0,97.94,2022-06-22 18:00:00,2022-06-17 00:00:00,0.0,pacifico,1,6.0,-132.0
2022167N11269,CELIA,2022-06-17 12:00:00,300.0,5.0,5.0,122.37,2022-06-21 12:00:00,2022-06-17 00:00:00,0.0,pacifico,1,12.0,-96.0
2022167N11269,CELIA,2022-06-17 18:00:00,200.0,5.0,5.0,67.14,2022-06-19 18:00:00,2022-06-17 00:00:00,0.0,pacifico,1,18.0,-48.0
2022167N11269,CELIA,2022-06-18 00:00:00,100.0,5.0,6.0,42.66,2022-06-20 12:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,24.0,-60.0
2022167N11269,CELIA,2022-06-18 06:00:00,200.0,5.0,7.0,74.87,2022-06-21 18:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,30.0,-84.0
2022167N11269,CELIA,2022-06-18 12:00:00,50.0,5.0,5.0,9.76,2022-06-20 00:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,36.0,-36.0
2022167N11269,CELIA,2022-06-18 18:00:00,50.0,5.0,6.0,19.98,2022-06-20 18:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,42.0,-48.0
2022167N11269,CELIA,2022-06-19 00:00:00,100.0,5.0,7.0,36.14,2022-06-20 12:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,48.0,-36.0
2022167N11269,CELIA,2022-06-19 06:00:00,100.0,15.0,16.0,53.87,2022-06-19 18:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,54.0,-12.0
2022167N11269,CELIA,2022-06-19 12:00:00,500.0,10.0,13.0,39.15,2022-06-20 00:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,60.0,-12.0
2022167N11269,CELIA,2022-06-19 18:00:00,50.0,5.0,7.0,19.69,2022-06-20 18:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,66.0,-24.0
2022167N11269,CELIA,2022-06-20 00:00:00,50.0,5.0,6.0,19.74,2022-06-21 00:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,72.0,-24.0
2022167N11269,CELIA,2022-06-20 06:00:00,25.0,5.0,8.0,12.49,2022-06-20 18:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,78.0,-12.0
2022167N11269,CELIA,2022-06-20 12:00:00,25.0,5.0,7.0,5.99,2022-06-21 00:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,84.0,-12.0
2022167N11269,CELIA,2022-06-20 18:00:00,50.0,5.0,5.0,22.58,2022-06-21 18:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,90.0,-24.0
2022167N11269,CELIA,2022-06-21 00:00:00,25.0,10.0,14.0,12.22,2022-06-21 12:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,96.0,-12.0
2022167N11269,CELIA,2022-06-21 06:00:00,25.0,5.0,6.0,0.0,2022-06-21 18:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,102.0,-12.0
2022167N11269,CELIA,2022-06-21 12:00:00,50.0,5.0,7.0,24.25,2022-06-22 00:00:00,2022-06-17 00:00:00,0.0,pacifico,1,108.0,-12.0
2022167N11269,CELIA,2022-06-21 18:00:00,25.0,10.0,11.0,9.65,2022-06-22 06:00:00,2022-06-17 00:00:00,0.0,pacifico,1,114.0,-12.0
2022167N11269,CELIA,2022-06-22 00:00:00,25.0,5.0,8.0,9.36,2022-06-22 12:00:00,2022-06-17 00:00:00,0.0,pacifico,1,120.0,-12.0
2022167N11269,CELIA,2022-06-22 06:00:00,25.0,5.0,9.0,11.1,2022-06-22 18:00:00,2022-06-17 00:00:00,0.0,pacifico,1,126.0,-12.0
2022167N11269,CELIA,2022-06-22 12:00:00,100.0,15.0,16.0,26.85,2022-06-23 00:00:00,2022-06-17 00:00:00,0.0,pacifico,1,132.0,-12.0
2022167N11269,CELIA,2022-06-22 18:00:00,25.0,5.0,5.0,7.99,2022-06-23 06:00:00,2022-06-17 00:00:00,0.0,pacifico,1,138.0,-12.0
2022167N11269,CELIA,2022-06-23 00:00:00,25.0,5.0,7.0,5.89,2022-06-23 12:00:00,2022-06-17 00:00:00,0.0,pacifico,1,144.0,-12.0
2022167N11269,CELIA,2022-06-23 06:00:00,25.0,10.0,10.0,7.68,2022-06-23 18:00:00,2022-06-17 00:00:00,0.0,pacifico,1,150.0,-12.0
2022167N11269,CELIA,2022-06-23 12:00:00,25.0,15.0,17.0,9.93,2022-06-24 00:00:00,2022-06-17 00:00:00,0.0,pacifico,1,156.0,-12.0
2022167N11269,CELIA,2022-06-23 18:00:00,25.0,5.0,5.0,11.99,2022-06-24 06:00:00,2022-06-17 00:00:00,0.0,pacifico,1,162.0,-12.0
2022167N11269,CELIA,2022-06-24 00:00:00,25.0,5.0,7.0,11.7,2022-06-24 12:00:00,2022-06-17 00:00:00,0.0,pacifico,1,168.0,-12.0
2022167N11269,CELIA,2022-06-24 06:00:00,25.0,10.0,13.0,0.0,2022-06-24 18:00:00,2022-06-17 00:00:00,0.0,pacifico,1,174.0,-12.0
2022167N11269,CELIA,2022-06-24 12:00:00,25.0,5.0,8.0,12.49,2022-06-25 00:00:00,2022-06-17 00:00:00,0.0,pacifico,1,180.0,-12.0
2022167N11269,CELIA,2022-06-24 18:00:00,25.0,15.0,19.0,11.59,2022-06-25 06:00:00,2022-06-17 00:00:00,0.0,pacifico,1,186.0,-12.0
2022167N11269,CELIA,2022-06-25 00:00:00,25.0,10.0,10.0,11.38,2022-06-25 12:00:00,2022-06-17 00:00:00,0.0,pacifico,1,192.0,-12.0
2022167N11269,CELIA,2022-06-25 06:00:00,25.0,20.0,26.0,11.56,2022-06-25 18:00:00,2022-06-17 00:00:00,0.0,pacifico,1,198.0,-12.0
2022167N11269,CELIA,2022-06-25 12:00:00,25.0,15.0,18.0,10.5,2022-06-26 00:00:00,2022-06-17 00:00:00,0.0,pacifico,1,204.0,-12.0
2022167N11269,CELIA,2022-06-25 18:00:00,25.0,20.0,25.0,11.79,2022-06-26 06:00:00,2022-06-17 00:00:00,0.0,pacifico,1,210.0,-12.0
2022167N11269,CELIA,2022-06-26 00:00:00,25.0,10.0,10.0,4.49,2022-06-26 12:00:00,2022-06-17 00:00:00,0.0,pacifico,1,216.0,-12.0
2022167N11269,CELIA,2022-06-26 06:00:00,25.0,20.0,22.0,10.22,2022-06-26 18:00:00,2022-06-17 00:00:00,0.0,pacifico,1,222.0,-12.0
2022167N11269,CELIA,2022-06-26 12:00:00,25.0,5.0,8.0,5.14,2022-06-27 00:00:00,2022-06-17 00:00:00,0.0,pacifico,1,228.0,-12.0
2022167N11269,CELIA,2022-06-26 18:00:00,25.0,20.0,24.0,11.64,2022-06-27 06:00:00,2022-06-17 00:00:00,0.0,pacifico,1,234.0,-12.0
2022167N11269,CELIA,2022-06-27 00:00:00,25.0,5.0,7.0,5.73,2022-06-27 12:00:00,2022-06-17 00:00:00,0.0,pacifico,1,240.0,-12.0
2022167N11269,CELIA,2022-06-28 06:00:00,200.0,5.0,8.0,85.01,2022-06-29 18:00:00,2022-06-17 00:00:00,-1.0,pacifico,0,270.0,-36.0
2022197N12260,ESTELLE,2022-07-06 00:00:00,600.0,5.0,5.0,269.63,2022-07-17 00:00:00,2022-07-16 00:00:00,,pacifico,0,-240.0,-264.0
2022197N12260,ESTELLE,2022-07-06 06:00:00,600.0,5.0,5.0,250.24,2022-07-17 18:00:00,2022-07-16 00:00:00,,pacifico,0,-234.0,-276.0
2022197N12260,ESTELLE,2022-07-06 12:00:00,400.0,5.0,7.0,177.69,2022-07-17 00:00:00,2022-07-16 00:00:00,,pacifico,0,-228.0,-252.0
2022197N12260,ESTELLE,2022-07-06 18:00:00,400.0,5.0,6.0,181.28,2022-07-17 18:00:00,2022-07-16 00:00:00,,pacifico,0,-222.0,-264.0
2022197N12260,ESTELLE,2022-07-07 00:00:00,500.0,5.0,7.0,210.62,2022-07-18 00:00:00,2022-07-16 00:00:00,,pacifico,0,-216.0,-264.0
2022197N12260,ESTELLE,2022-07-07 06:00:00,600.0,5.0,5.0,241.07,2022-07-17 06:00:00,2022-07-16 00:00:00,,pacifico,0,-210.0,-240.0
2022197N12260,ESTELLE,2022-07-07 12:00:00,300.0,5.0,5.0,104.68,2022-07-17 00:00:00,2022-07-16 00:00:00,,pacifico,0,-204.0,-228.0
2022197N12260,ESTELLE,2022-07-07 18:00:00,200.0,5.0,5.0,76.87,2022-07-15 18:00:00,2022-07-16 00:00:00,,pacifico,0,-198.0,-192.0
2022197N12260,ESTELLE,2022-07-08 00:00:00,500.0,5.0,6.0,213.28,2022-07-17 12:00:00,2022-07-16 00:00:00,,pacifico,0,-192.0,-228.0
2022197N12260,ESTELLE,2022-07-08 06:00:00,400.0,5.0,5.0,157.08,2022-07-17 06:00:00,2022-07-16 00:00:00,,pacifico,0,-186.0,-216.0
2022197N12260,ESTELLE,2022-07-08 12:00:00,500.0,5.0,6.0,205.76,2022-07-16 12:00:00,2022-07-16 00:00:00,,pacifico,0,-180.0,-192.0
2022197N12260,ESTELLE,2022-07-08 18:00:00,400.0,5.0,7.0,185.73,2022-07-17 18:00:00,2022-07-16 00:00:00,,pacifico,0,-174.0,-216.0
2022197N12260,ESTELLE,2022-07-09 00:00:00,500.0,5.0,5.0,208.55,2022-07-18 00:00:00,2022-07-16 00:00:00,,pacifico,0,-168.0,-216.0
2022197N12260,ESTELLE,2022-07-09 06:00:00,400.0,5.0,7.0,195.72,2022-07-17 06:00:00,2022-07-16 00:00:00,,pacifico,0,-162.0,-192.0
2022197N12260,ESTELLE,2022-07-09 12:00:00,400.0,5.0,6.0,139.17,2022-07-17 12:00:00,2022-07-16 00:00:00,,pacifico,0,-156.0,-192.0
2022197N12260,ESTELLE,2022-07-09 18:00:00,600.0,5.0,5.0,205.76,2022-07-17 18:00:00,2022-07-16 00:00:00,,pacifico,0,-150.0,-192.0
2022197N12260,ESTELLE,2022-07-10 00:00:00,400.0,5.0,6.0,206.09,2022-07-17 00:00:00,2022-07-16 00:00:00,,pacifico,0,-144.0,-168.0
2022197N12260,ESTELLE,2022-07-10 06:00:00,400.0,5.0,5.0,158.02,2022-07-18 06:00:00,2022-07-16 00:00:00,,pacifico,0,-138.0,-192.0
2022197N12260,ESTELLE,2022-07-10 12:00:00,400.0,5.0,6.0,217.0,2022-07-18 00:00:00,2022-07-16 00:00:00,,pacifico,0,-132.0,-180.0
2022197N12260,ESTELLE,2022-07-10 18:00:00,400.0,5.0,5.0,141.14,2022-07-17 06:00:00,2022-07-16 00:00:00,,pacifico,0,-126.0,-156.0
2022197N12260,ESTELLE,2022-07-11 00:00:00,300.0,5.0,6.0,92.63,2022-07-17 00:00:00,2022-07-16 00:00:00,,pacifico,0,-120.0,-144.0
2022197N12260,ESTELLE,2022-07-11 06:00:00,500.0,5.0,5.0,180.13,2022-07-17 18:00:00,2022-07-16 00:00:00,,pacifico,0,-114.0,-156.0
2022197N12260,ESTELLE,2022-07-11 18:00:00,300.0,5.0,5.0,126.69,2022-07-15 18:00:00,2022-07-16 00:00:00,,pacifico,0,-102.0,-96.0
2022197N12260,ESTELLE,2022-07-12 00:00:00,200.0,5.0,5.0,88.01,2022-07-16 12:00:00,2022-07-16 00:00:00,,pacifico,0,-96.0,-108.0
2022197N12260,ESTELLE,2022-07-12 06:00:00,200.0,5.0,7.0,90.15,2022-07-17 18:00:00,2022-07-16 00:00:00,,pacifico,0,-90.0,-132.0
2022197N12260,ESTELLE,2022-07-12 12:00:00,200.0,5.0,5.0,66.76,2022-07-15 12:00:00,2022-07-16 00:00:00,,pacifico,0,-84.0,-72.0
2022197N12260,ESTELLE,2022-07-12 18:00:00,100.0,5.0,5.0,37.69,2022-07-15 18:00:00,2022-07-16 00:00:00,,pacifico,0,-78.0,-72.0
2022197N12260,ESTELLE,2022-07-13 00:00:00,300.0,5.0,8.0,130.85,2022-07-16 00:00:00,2022-07-16 00:00:00,,pacifico,0,-72.0,-72.0
2022197N12260,ESTELLE,2022-07-13 06:00:00,200.0,10.0,14.0,95.53,2022-07-15 18:00:00,2022-07-16 00:00:00,,pacifico,0,-66.0,-60.0
2022197N12260,ESTELLE,2022-07-13 12:00:00,100.0,5.0,7.0,37.0,2022-07-15 12:00:00,2022-07-16 00:00:00,,pacifico,0,-60.0,-48.0
2022197N12260,ESTELLE,2022-07-13 18:00:00,100.0,10.0,12.0,38.88,2022-07-15 18:00:00,2022-07-16 00:00:00,,pacifico,0,-54.0,-48.0
2022197N12260,ESTELLE,2022-07-14 06:00:00,100.0,5.0,7.0,35.99,2022-07-15 18:00:00,2022-07-16 00:00:00,,pacifico,0,-42.0,-36.0
2022197N12260,ESTELLE,2022-07-14 12:00:00,100.0,10.0,12.0,35.26,2022-07-15 12:00:00,2022-07-16 00:00:00,,pacifico,0,-36.0,-24.0
2022197N12260,ESTELLE,2022-07-14 18:00:00,25.0,5.0,5.0,11.71,2022-07-15 18:00:00,2022-07-16 00:00:00,,pacifico,0,-30.0,-24.0
2022197N12260,ESTELLE,2022-07-15 00:00:00,100.0,5.0,5.0,31.21,2022-07-16 00:00:00,2022-07-16 00:00:00,,pacifico,0,-24.0,-24.0
2022197N12260,ESTELLE,2022-07-15 06:00:00,50.0,5.0,8.0,23.92,2022-07-15 18:00:00,2022-07-16 00:00:00,,pacifico,0,-18.0,-12.0
2022197N12260,ESTELLE,2022-07-15 12:00:00,25.0,5.0,8.0,11.42,2022-07-16 00:00:00,2022-07-16 00:00:00,-1.0,pacifico,0,-12.0,-12.0
2022197N12260,ESTELLE,2022-07-15 18:00:00,25.0,5.0,8.0,11.71,2022-07-16 06:00:00,2022-07-16 00:00:00,-1.0,pacifico,0,-6.0,-12.0
2022197N12260,ESTELLE,2022-07-16 00:00:00,25.0,5.0,6.0,6.74,2022-07-16 12:00:00,2022-07-16 00:00:00,0.0,pacifico,1,0.0,-12.0
2022197N12260,ESTELLE,2022-07-16 06:00:00,25.0,15.0,17.0,12.07,2022-07-16 18:00:00,2022-07-16 00:00:00,0.0,pacifico,1,6.0,-12.0
2022197N12260,ESTELLE,2022-07-16 12:00:00,25.0,5.0,9.0,11.1,2022-07-17 00:00:00,2022-07-16 00:00:00,0.0,pacifico,1,12.0,-12.0
2022197N12260,ESTELLE,2022-07-16 18:00:00,25.0,5.0,7.0,5.9,2022-07-17 06:00:00,2022-07-16 00:00:00,0.0,pacifico,1,18.0,-12.0
2022197N12260,ESTELLE,2022-07-17 00:00:00,25.0,5.0,5.0,7.7,2022-07-17 12:00:00,2022-07-16 00:00:00,1.0,pacifico,1,24.0,-12.0
2022197N12260,ESTELLE,2022-07-17 06:00:00,25.0,30.0,31.0,6.74,2022-07-17 18:00:00,2022-07-16 00:00:00,1.0,pacifico,1,30.0,-12.0
2022197N12260,ESTELLE,2022-07-17 12:00:00,25.0,5.0,8.0,8.97,2022-07-18 00:00:00,2022-07-16 00:00:00,1.0,pacifico,1,36.0,-12.0
2022197N12260,ESTELLE,2022-07-17 18:00:00,25.0,15.0,18.0,11.91,2022-07-18 06:00:00,2022-07-16 00:00:00,1.0,pacifico,1,42.0,-12.0
2022197N12260,ESTELLE,2022-07-18 00:00:00,25.0,20.0,28.0,11.84,2022-07-18 12:00:00,2022-07-16 00:00:00,1.0,pacifico,1,48.0,-12.0
2022197N12260,ESTELLE,2022-07-18 06:00:00,25.0,20.0,22.0,5.59,2022-07-18 18:00:00,2022-07-16 00:00:00,1.0,pacifico,1,54.0,-12.0
2022197N12260,ESTELLE,2022-07-18 12:00:00,25.0,15.0,17.0,2.63,2022-07-19 00:00:00,2022-07-16 00:00:00,1.0,pacifico,1,60.0,-12.0
2022197N12260,ESTELLE,2022-07-18 18:00:00,25.0,15.0,15.0,0.0,2022-07-19 06:00:00,2022-07-16 00:00:00,1.0,pacifico,1,66.0,-12.0
2022197N12260,ESTELLE,2022-07-19 00:00:00,25.0,10.0,14.0,0.0,2022-07-19 12:00:00,2022-07-16 00:00:00,1.0,pacifico,1,72.0,-12.0
2022207N11262,FRANK,2022-07-15 12:00:00,200.0,5.0,5.0,96.35,2022-07-26 00:00:00,2022-07-26 06:00:00,,pacifico,0,-258.0,-252.0
2022207N11262,FRANK,2022-07-15 18:00:00,400.0,5.0,7.0,193.55,2022-07-26 06:00:00,2022-07-26 06:00:00,,pacifico,0,-252.0,-252.0
2022207N11262,FRANK,2022-07-16 00:00:00,400.0,5.0,5.0,127.44,2022-07-25 12:00:00,2022-07-26 06:00:00,,pacifico,0,-246.0,-228.0
2022207N11262,FRANK,2022-07-16 06:00:00,600.0,5.0,5.0,194.19,2022-07-27 06:00:00,2022-07-26 06:00:00,,pacifico,0,-240.0,-264.0
2022207N11262,FRANK,2022-07-16 12:00:00,500.0,5.0,7.0,214.04,2022-07-26 12:00:00,2022-07-26 06:00:00,,pacifico,0,-234.0,-240.0
2022207N11262,FRANK,2022-07-16 18:00:00,600.0,5.0,6.0,294.9,2022-07-26 18:00:00,2022-07-26 06:00:00,,pacifico,0,-228.0,-240.0
2022207N11262,FRANK,2022-07-17 00:00:00,400.0,5.0,6.0,176.29,2022-07-27 12:00:00,2022-07-26 06:00:00,,pacifico,0,-222.0,-252.0
2022207N11262,FRANK,2022-07-17 06:00:00,400.0,5.0,5.0,156.88,2022-07-25 18:00:00,2022-07-26 06:00:00,,pacifico,0,-216.0,-204.0
2022207N11262,FRANK,2022-07-17 12:00:00,300.0,5.0,5.0,163.52,2022-07-25 12:00:00,2022-07-26 06:00:00,,pacifico,0,-210.0,-192.0
2022207N11262,FRANK,2022-07-17 18:00:00,600.0,5.0,5.0,212.52,2022-07-28 06:00:00,2022-07-26 06:00:00,,pacifico,0,-204.0,-252.0
2022207N11262,FRANK,2022-07-18 00:00:00,300.0,5.0,5.0,125.16,2022-07-25 12:00:00,2022-07-26 06:00:00,,pacifico,0,-198.0,-180.0
2022207N11262,FRANK,2022-07-18 06:00:00,400.0,5.0,5.0,170.87,2022-07-27 18:00:00,2022-07-26 06:00:00,,pacifico,0,-192.0,-228.0
2022207N11262,FRANK,2022-07-18 12:00:00,400.0,5.0,5.0,180.2,2022-07-26 12:00:00,2022-07-26 06:00:00,,pacifico,0,-186.0,-192.0
2022207N11262,FRANK,2022-07-18 18:00:00,400.0,5.0,5.0,193.71,2022-07-26 18:00:00,2022-07-26 06:00:00,,pacifico,0,-180.0,-192.0
2022207N11262,FRANK,2022-07-19 00:00:00,400.0,5.0,5.0,184.07,2022-07-25 12:00:00,2022-07-26 06:00:00,,pacifico,0,-174.0,-156.0
2022207N11262,FRANK,2022-07-19 06:00:00,200.0,5.0,5.0,77.63,2022-07-29 06:00:00,2022-07-26 06:00:00,,pacifico,0,-168.0,-240.0
2022207N11262,FRANK,2022-07-19 12:00:00,600.0,5.0,5.0,237.45,2022-07-27 00:00:00,2022-07-26 06:00:00,,pacifico,0,-162.0,-180.0
2022207N11262,FRANK,2022-07-19 18:00:00,400.0,5.0,5.0,163.32,2022-07-26 18:00:00,2022-07-26 06:00:00,,pacifico,0,-156.0,-168.0
2022207N11262,FRANK,2022-07-20 00:00:00,600.0,5.0,5.0,316.09,2022-07-31 00:00:00,2022-07-26 06:00:00,,pacifico,0,-150.0,-264.0
2022207N11262,FRANK,2022-07-20 06:00:00,300.0,5.0,5.0,138.69,2022-07-28 06:00:00,2022-07-26 06:00:00,,pacifico,0,-144.0,-192.0
2022207N11262,FRANK,2022-07-20 18:00:00,500.0,5.0,5.0,213.43,2022-07-26 18:00:00,2022-07-26 06:00:00,,pacifico,0,-132.0,-144.0
2022207N11262,FRANK,2022-07-21 06:00:00,200.0,5.0,6.0,81.33,2022-07-29 06:00:00,2022-07-26 06:00:00,,pacifico,0,-120.0,-192.0
2022207N11262,FRANK,2022-07-21 12:00:00,600.0,5.0,6.0,197.71,2022-07-26 00:00:00,2022-07-26 06:00:00,,pacifico,0,-114.0,-108.0
2022207N11262,FRANK,2022-07-22 00:00:00,300.0,5.0,6.0,129.63,2022-07-26 00:00:00,2022-07-26 06:00:00,,pacifico,0,-102.0,-96.0
2022207N11262,FRANK,2022-07-22 06:00:00,400.0,5.0,5.0,146.85,2022-07-28 06:00:00,2022-07-26 06:00:00,,pacifico,0,-96.0,-144.0
2022207N11262,FRANK,2022-07-22 12:00:00,300.0,5.0,8.0,100.89,2022-07-26 00:00:00,2022-07-26 06:00:00,,pacifico,0,-90.0,-84.0
2022207N11262,FRANK,2022-07-22 18:00:00,300.0,5.0,5.0,150.15,2022-07-29 06:00:00,2022-07-26 06:00:00,,pacifico,0,-84.0,-156.0
2022207N11262,FRANK,2022-07-23 00:00:00,300.0,5.0,7.0,114.52,2022-07-26 00:00:00,2022-07-26 06:00:00,,pacifico,0,-78.0,-72.0
2022207N11262,FRANK,2022-07-23 06:00:00,200.0,5.0,5.0,57.48,2022-07-25 18:00:00,2022-07-26 06:00:00,,pacifico,0,-72.0,-60.0
2022207N11262,FRANK,2022-07-23 12:00:00,100.0,5.0,5.0,37.87,2022-07-26 00:00:00,2022-07-26 06:00:00,,pacifico,0,-66.0,-60.0
2022207N11262,FRANK,2022-07-23 18:00:00,100.0,5.0,5.0,35.34,2022-07-26 06:00:00,2022-07-26 06:00:00,,pacifico,0,-60.0,-60.0
2022207N11262,FRANK,2022-07-24 00:00:00,200.0,5.0,6.0,93.79,2022-07-27 00:00:00,2022-07-26 06:00:00,,pacifico,0,-54.0,-72.0
2022207N11262,FRANK,2022-07-24 06:00:00,100.0,5.0,6.0,34.85,2022-07-25 18:00:00,2022-07-26 06:00:00,,pacifico,0,-48.0,-36.0
2022207N11262,FRANK,2022-07-24 12:00:00,100.0,5.0,5.0,30.44,2022-07-25 12:00:00,2022-07-26 06:00:00,,pacifico,0,-42.0,-24.0
2022207N11262,FRANK,2022-07-24 18:00:00,50.0,10.0,12.0,20.92,2022-07-25 18:00:00,2022-07-26 06:00:00,,pacifico,0,-36.0,-24.0
2022207N11262,FRANK,2022-07-25 00:00:00,200.0,5.0,6.0,65.72,2022-07-26 12:00:00,2022-07-26 06:00:00,,pacifico,0,-30.0,-36.0
2022207N11262,FRANK,2022-07-25 06:00:00,50.0,5.0,7.0,16.84,2022-07-26 06:00:00,2022-07-26 06:00:00,,pacifico,0,-24.0,-24.0
2022207N11262,FRANK,2022-07-25 12:00:00,25.0,10.0,10.0,7.84,2022-07-26 00:00:00,2022-07-26 06:00:00,-3.0,pacifico,0,-18.0,-12.0
